rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
170,33,__pr_graph_lp_explicit_zero_free_source__: 1109:room-autoplace: planet: nauvis --> entity: oil-sand,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: oil-sand,False,False,-1.2988326012797337e-27,1.1037583149772586e-27
171,157,__pr_graph_lp_or_cost_row__: entity: underground-belt,,,True,node-cost:entity: underground-belt,False,False,-1.2817941042357545e-27,1.0892788641469687e-27
172,331,__pr_graph_lp_or_to_or_and__: 892:tile-fluid: water --> fluid-create-offshore-temperature: water: 15:noncoproduct-route,,,True,tile-fluid: water --> fluid-create-offshore-temperature: water: 15,False,False,-1.28178280706115e-27,1.0892692637177885e-27
173,311,__pr_graph_lp_or_to_or_and__: 855:entity-build: wpu-mk01 --> entity: wpu-mk01:noncoproduct-route,,,True,entity-build: wpu-mk01 --> entity: wpu-mk01,False,False,-1.2735055828694758e-27,1.0822352125109666e-27
174,184,__pr_graph_lp_or_cost_row__: item: moss,,,True,node-cost:item: moss,False,False,-1.2666087328872331e-27,1.0763742143287909e-27
175,413,entity-mine: tree-06,entity-mine,tree-06,False,,True,False,1.2564489457702851e-27,1.0677403461169203e-27
176,285,__pr_graph_lp_or_to_or_and__: 778:item: raw-coal --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: raw-coal --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,1.2430740027433991e-27,1.0563742127416671e-27
177,118,__pr_graph_lp_or_cost_row__: entity: ore-titanium,,,True,node-cost:entity: ore-titanium,False,False,1.2421887644132896e-27,1.0556219301406359e-27
178,90,__pr_graph_lp_or_cost_row__: entity: copper-rock,,,True,node-cost:entity: copper-rock,False,False,-1.2409987562482912e-27,1.0546106517005093e-27
179,531,recipe: empty-planter-box,recipe,empty-planter-box,False,,True,True,-1.2205425623885846e-27,1.0372268148279275e-27
180,40,__pr_graph_lp_explicit_zero_free_source__: 1132:room-autoplace: planet: nauvis --> entity: antimonium,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: antimonium,False,False,1.2023948938152599e-27,1.0218047811759214e-27
181,526,recipe: bolts,recipe,bolts,False,,True,True,1.1765359920337282e-27,9.99829679973947e-28
182,206,__pr_graph_lp_or_to_or_and__: 265:item: soil-extractor-mk01 --> entity-build-item: soil-extractor-mk01,,,True,item: soil-extractor-mk01 --> entity-build-item: soil-extractor-mk01,False,False,1.1764395334582734e-27,9.9974770870636081e-28
183,419,entity-mine: tree-09,entity-mine,tree-09,False,,True,False,1.1761616589690117e-27,9.9951156874672292e-28
184,91,__pr_graph_lp_or_cost_row__: entity: dead-dry-hairy-tree,,,True,node-cost:entity: dead-dry-hairy-tree,False,False,-1.15596001980646e-27,9.8234405448825188e-28
185,24,__pr_graph_lp_explicit_zero_free_source__: 1082:room-autoplace: planet: nauvis --> entity: lead-rock,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: lead-rock,False,False,1.1359214293962272e-27,9.6531510036134952e-28
186,6,__pr_graph_lp_explicit_zero_free_source__: 1026:room-autoplace: planet: nauvis --> entity: volcanic-pipe,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: volcanic-pipe,False,False,1.1286671558003008e-27,9.5915036073844928e-28
187,486,entity-operate: steam-engine,entity-operate,steam-engine,False,,False,False,-1.1279354041661136e-27,9.5852851235711314e-28
188,117,__pr_graph_lp_or_cost_row__: entity: ore-tin,,,True,node-cost:entity: ore-tin,False,False,-1.1237023107444488e-27,9.5493119576863637e-28
189,63,__pr_graph_lp_explicit_zero_free_source__: 1314:room-autoplace: planet: nauvis --> entity: dry-hairy-tree,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: dry-hairy-tree,False,False,1.1115227942803684e-27,9.4458094543122915e-28
190,333,__pr_graph_lp_or_to_or_and__: 895:fluid-temperature: steam: 250 --> fluid-temperature-range: steam: nil: nil:noncoproduct-route,,,True,fluid-temperature: steam: 250 --> fluid-temperature-range: steam: nil: nil,False,False,1.1104742280965022e-27,9.4368986551599917e-28
191,144,__pr_graph_lp_or_cost_row__: entity: tree-02-red,,,True,node-cost:entity: tree-02-red,False,False,-1.0999698647975422e-27,9.3476317371341794e-28
192,120,__pr_graph_lp_or_cost_row__: entity: phosphate-rock,,,True,node-cost:entity: phosphate-rock,False,False,-1.0851871721984272e-27,9.2220072351163711e-28
193,173,__pr_graph_lp_or_cost_row__: item: empty-planter-box,,,True,node-cost:item: empty-planter-box,False,False,-1.0735146611252281e-27,9.1228133040353885e-28
194,154,__pr_graph_lp_or_cost_row__: entity: tree-09,,,True,node-cost:entity: tree-09,False,False,1.0377621572406065e-27,8.8189856713980021e-28
195,110,__pr_graph_lp_or_cost_row__: entity: ore-aluminium,,,True,node-cost:entity: ore-aluminium,False,False,1.0372220733309247e-27,8.8143959952110223e-28
196,417,entity-mine: tree-08-brown,entity-mine,tree-08-brown,False,,True,False,9.958947870193721e-28,8.4631934163961902e-28
197,258,__pr_graph_lp_or_to_or_and__: 575:item-craft: offshore-pump --> item: offshore-pump,,,True,item-craft: offshore-pump --> item: offshore-pump,False,False,9.9439514780325499e-28,8.4504493626003087e-28
198,112,__pr_graph_lp_or_cost_row__: entity: ore-chromium,,,True,node-cost:entity: ore-chromium,False,False,9.868255463595302e-28,8.386122285143654e-28
199,11,__pr_graph_lp_explicit_zero_free_source__: 1043:room-autoplace: planet: nauvis --> entity: ore-chromium,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: ore-chromium,False,False,-9.8155799688986387e-28,8.341358229167775e-28
200,247,__pr_graph_lp_or_to_or_and__: 543:item-craft: stone-brick --> item: stone-brick,,,True,item-craft: stone-brick --> item: stone-brick,False,False,-9.7767209831610581e-28,8.3083355528219728e-28
201,516,fluid-temperature: steam: 250,fluid-temperature,steam: 250,False,,False,False,9.6914372354804831e-28,8.2358607431027616e-28
202,415,entity-mine: tree-07,entity-mine,tree-07,False,,True,False,9.468185309881699e-28,8.0461394741943965e-28
203,145,__pr_graph_lp_or_cost_row__: entity: tree-03,,,True,node-cost:entity: tree-03,False,False,-9.3942379216363171e-28,7.9832983932373342e-28
204,168,__pr_graph_lp_or_cost_row__: item: burner-inserter,,,True,node-cost:item: burner-inserter,False,False,9.3455979091956104e-28,7.9419637223035048e-28
205,315,__pr_graph_lp_or_to_or_and__: 863:entity-build: stone-furnace --> entity: stone-furnace:noncoproduct-route,,,True,entity-build: stone-furnace --> entity: stone-furnace,False,False,-9.3407356541632008e-28,7.937831739154734e-28
206,123,__pr_graph_lp_or_cost_row__: entity: pipe-to-ground,,,True,node-cost:entity: pipe-to-ground,False,False,-9.258900549653805e-28,7.8682876139377656e-28
207,395,entity-mine: offshore-pump,entity-mine,offshore-pump,False,,True,False,9.1967021130485299e-28,7.8154308858928926e-28
208,125,__pr_graph_lp_or_cost_row__: entity: rare-earth-bolide,,,True,node-cost:entity: rare-earth-bolide,False,False,9.183628792363784e-28,7.8043210735922658e-28
209,564,tile-fluid: water,tile-fluid,water,False,,False,False,9.1187250640423731e-28,7.7491653670468664e-28
210,153,__pr_graph_lp_or_cost_row__: entity: tree-08-red,,,True,node-cost:entity: tree-08-red,False,False,9.1057654112057171e-28,7.7381521505911175e-28
211,389,entity-mine: dry-tree,entity-mine,dry-tree,False,,True,False,-9.1040066971559989e-28,7.736657581349376e-28
212,38,__pr_graph_lp_explicit_zero_free_source__: 1126:room-autoplace: planet: nauvis --> entity: geothermal-crack,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: geothermal-crack,False,False,-8.9290240792580609e-28,7.5879559555270497e-28
213,73,__pr_graph_lp_explicit_zero_free_source__: 999:room-autoplace: planet: nauvis --> entity: iron-ore,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: iron-ore,False,False,-8.9082738360552082e-28,7.5703222331748527e-28
214,282,__pr_graph_lp_or_to_or_and__: 775:item: kerogen --> energy-source-burner: chemical__biomass__jerry_2_1,,,True,item: kerogen --> energy-source-burner: chemical__biomass__jerry_2_1,False,False,8.8529493449239678e-28,7.523307038878201e-28
215,243,__pr_graph_lp_or_to_or_and__: 539:item: kerogen --> fuel-category: chemical__1,,,True,item: kerogen --> fuel-category: chemical__1,False,False,8.8096717985799222e-28,7.4865294344494323e-28
216,89,__pr_graph_lp_or_cost_row__: entity: copper-ore,,,True,node-cost:entity: copper-ore,False,False,-8.724251328974218e-28,7.4139384373466026e-28
217,113,__pr_graph_lp_or_cost_row__: entity: ore-lead,,,True,node-cost:entity: ore-lead,False,False,-8.6537264560446054e-28,7.3540058372316404e-28
218,160,__pr_graph_lp_or_cost_row__: entity: volcanic-pipe,,,True,node-cost:entity: volcanic-pipe,False,False,-8.6278402962996998e-28,7.3320075719947521e-28
219,169,__pr_graph_lp_or_cost_row__: item: burner-mining-drill,,,True,node-cost:item: burner-mining-drill,False,False,-8.3419355387220265e-28,7.0890434262249396e-28
220,308,__pr_graph_lp_or_to_or_and__: 851:entity-operate: character --> recipe-category: ee-testing-tool__0__0:noncoproduct-route,,,True,entity-operate: character --> recipe-category: ee-testing-tool__0__0,False,False,-8.3163752049621933e-28,7.0673220505116932e-28
221,543,recipe: recipe-unknown,recipe,recipe-unknown,False,,True,True,-8.2801447239267149e-28,7.0365330984487917e-28
222,70,__pr_graph_lp_explicit_zero_free_source__: 639:entity-character: character --> entity: character,,,True,explicit-zero:entity-character: character --> entity: character,False,False,-8.2380046586236721e-28,7.000722134490781e-28
223,130,__pr_graph_lp_or_cost_row__: entity: seaweed,,,True,node-cost:entity: seaweed,False,False,-8.1992793278903896e-28,6.9678130392347868e-28
224,191,__pr_graph_lp_or_cost_row__: item: saps,,,True,node-cost:item: saps,False,False,-8.1757281992871927e-28,6.9477991021059653e-28
225,128,__pr_graph_lp_or_cost_row__: entity: regolites,,,True,node-cost:entity: regolites,False,False,8.134653533777531e-28,6.9128935233989565e-28
226,37,__pr_graph_lp_explicit_zero_free_source__: 1123:room-autoplace: planet: nauvis --> entity: ore-nexelit,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: ore-nexelit,False,False,8.1267861879647354e-28,6.9062077901111413e-28
227,127,__pr_graph_lp_or_cost_row__: entity: ree,,,True,node-cost:entity: ree,False,False,-8.1182583642218835e-28,6.89896077740484e-28
228,371,entity-build: small-electric-pole,entity-build,small-electric-pole,False,,False,False,-8.0800984205264921e-28,6.8665321525679269e-28
229,288,__pr_graph_lp_or_to_or_and__: 781:item: log --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,,,True,item: log --> energy-source-burner: chemical__biomass__jerry__nuke_2_1,False,False,7.9722132141886624e-28,6.7748504428225075e-28
230,304,__pr_graph_lp_or_to_or_and__: 797:item: wood --> energy-source-burner: chemical__biomass__nuke_2_1,,,True,item: wood --> energy-source-burner: chemical__biomass__nuke_2_1,False,False,7.9102562620152777e-28,6.7221989301759649e-28
231,205,__pr_graph_lp_or_cost_row__: item: wpu-mk01,,,True,node-cost:item: wpu-mk01,False,False,7.7895862449408927e-28,6.6196525861874716e-28
232,207,__pr_graph_lp_or_to_or_and__: 269:item: wpu-mk01 --> entity-build-item: wpu-mk01,,,True,item: wpu-mk01 --> entity-build-item: wpu-mk01,False,False,7.779700472095142e-28,6.6112515774911064e-28
233,264,__pr_graph_lp_or_to_or_and__: 593:item-craft: lab --> item: lab,,,True,item-craft: lab --> item: lab,False,False,7.6328785564551652e-28,6.4864811412941396e-28
234,398,entity-mine: pipe-to-ground,entity-mine,pipe-to-ground,False,,True,False,7.4892548844308933e-28,6.3644285980578812e-28
235,368,entity-build: offshore-pump,entity-build,offshore-pump,False,,False,False,-7.4060663230450264e-28,6.2937342943807352e-28
236,260,__pr_graph_lp_or_to_or_and__: 581:item-craft: boiler --> item: boiler,,,True,item-craft: boiler --> item: boiler,False,False,7.3770892645098498e-28,6.2691093586728772e-28
237,270,__pr_graph_lp_or_to_or_and__: 629:item-craft: wpu-mk01 --> item: wpu-mk01,,,True,item-craft: wpu-mk01 --> item: wpu-mk01,False,False,7.2616504456305425e-28,6.1710085286785832e-28
238,421,entity-mine: tree-09-red,entity-mine,tree-09-red,False,,True,False,7.2500218325070327e-28,6.1611264403986301e-28
239,182,__pr_graph_lp_or_cost_row__: item: lab,,,True,node-cost:item: lab,False,False,7.2470924238697454e-28,6.1586370055490692e-28
240,197,__pr_graph_lp_or_cost_row__: item: steam-engine,,,True,node-cost:item: steam-engine,False,False,7.2398873249185791e-28,6.152514054931916e-28
241,365,entity-build: burner-mining-drill,entity-build,burner-mining-drill,False,,False,False,-7.204564660892671e-28,6.1224965730121294e-28
242,84,__pr_graph_lp_or_cost_row__: entity: burner-inserter,,,True,node-cost:entity: burner-inserter,False,False,-7.1718462450711586e-28,6.0946922020098189e-28
243,324,__pr_graph_lp_or_to_or_and__: 881:entity-build: transport-belt --> entity: transport-belt:noncoproduct-route,,,True,entity-build: transport-belt --> entity: transport-belt,False,False,7.1372910190948296e-28,6.0653268950721033e-28
244,56,__pr_graph_lp_explicit_zero_free_source__: 1279:room-autoplace: planet: nauvis --> entity: tree-09,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-09,False,False,-7.1171320933984515e-28,6.048195679058228e-28
245,320,__pr_graph_lp_or_to_or_and__: 873:entity-build: flora-collector-mk01 --> entity: flora-collector-mk01:noncoproduct-route,,,True,entity-build: flora-collector-mk01 --> entity: flora-collector-mk01,False,False,7.0828075354898433e-28,6.0190263956862095e-28
246,100,__pr_graph_lp_or_cost_row__: entity: iron-ore,,,True,node-cost:entity: iron-ore,False,False,7.0566212338582953e-28,5.9967730674775971e-28
247,201,__pr_graph_lp_or_cost_row__: item: transport-belt,,,True,node-cost:item: transport-belt,False,False,-6.9251119961197144e-28,5.8850154672239081e-28
248,271,__pr_graph_lp_or_to_or_and__: 636:item-craft: inductor1 --> item: inductor1,,,True,item-craft: inductor1 --> item: inductor1,False,False,-6.9027578190441722e-28,5.8660187090602359e-28
249,226,__pr_graph_lp_or_to_or_and__: 310:item: stone-furnace --> entity-build-item: stone-furnace,,,True,item: stone-furnace --> entity-build-item: stone-furnace,False,False,-6.8619285149295253e-28,5.8313216404257769e-28
250,25,__pr_graph_lp_explicit_zero_free_source__: 1085:room-autoplace: planet: nauvis --> entity: nickel-rock,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: nickel-rock,False,False,6.7906857683698165e-28,5.7707789855681625e-28
251,328,__pr_graph_lp_or_to_or_and__: 887:fluid-temperature: water: 15 --> fluid-temperature-range: water: nil: 101:noncoproduct-route,,,True,fluid-temperature: water: 15 --> fluid-temperature-range: water: nil: 101,False,False,6.7853578341781058e-28,5.7662512645516445e-28
252,246,__pr_graph_lp_or_to_or_and__: 542:item: fish --> fuel-category: fish__0,,,True,item: fish --> fuel-category: fish__0,False,False,6.7320701163930149e-28,5.7209669365069808e-28
253,356,__pr_graph_lp_or_to_or_and__: 927:entity-operate: offshore-pump --> tile-fluid-pump: water-shallow:noncoproduct-route,,,True,entity-operate: offshore-pump --> tile-fluid-pump: water-shallow,False,False,-6.707845711332777e-28,5.7003808436692514e-28
254,131,__pr_graph_lp_or_cost_row__: entity: small-electric-pole,,,True,node-cost:entity: small-electric-pole,False,False,-6.691622203131035e-28,5.6865939768642982e-28
255,269,__pr_graph_lp_or_to_or_and__: 626:item-craft: soil-extractor-mk01 --> item: soil-extractor-mk01,,,True,item-craft: soil-extractor-mk01 --> item: soil-extractor-mk01,False,False,-6.6804084716552332e-28,5.6770644583211518e-28
256,275,__pr_graph_lp_or_to_or_and__: 663:item-craft: empty-planter-box --> item: empty-planter-box,,,True,item-craft: empty-planter-box --> item: empty-planter-box,False,False,6.659951344828162e-28,5.6596798286054541e-28
257,347,__pr_graph_lp_or_to_or_and__: 914:item-burn: kerogen --> item: ash:noncoproduct-route,,,True,item-burn: kerogen --> item: ash,False,False,6.5900194918056049e-28,5.6002511815424204e-28
258,7,__pr_graph_lp_explicit_zero_free_source__: 1029:room-autoplace: planet: nauvis --> entity: regolites,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: regolites,False,False,-6.5820680078324073e-28,5.5934939469741034e-28
259,156,__pr_graph_lp_or_cost_row__: entity: tree-09-red,,,True,node-cost:entity: tree-09-red,False,False,6.5750072576727285e-28,5.5874936651124965e-28
260,208,__pr_graph_lp_or_to_or_and__: 272:item: moss --> entity-operate-py-module: moss-farm-mk01,,,True,item: moss --> entity-operate-py-module: moss-farm-mk01,False,False,6.5462629529095497e-28,5.5630665254184825e-28
261,172,__pr_graph_lp_or_cost_row__: item: copper-plate,,,True,node-cost:item: copper-plate,False,False,-6.5208232599715622e-28,5.5414476712388864e-28
262,164,__pr_graph_lp_or_cost_row__: item: ash,,,True,node-cost:item: ash,False,False,-6.35207600335012e-28,5.3980449052149971e-28
263,411,entity-mine: tree-04,entity-mine,tree-04,False,,True,False,6.3399018417183837e-28,5.3876992054568706e-28
264,74,__pr_graph_lp_or_cost_row__: entity: aluminium-rock,,,True,node-cost:entity: aluminium-rock,False,False,-6.304835717483979e-28,5.3578997331002219e-28
265,220,__pr_graph_lp_or_to_or_and__: 285:item: boiler --> entity-build-item: boiler,,,True,item: boiler --> entity-build-item: boiler,False,False,6.2834945179897272e-28,5.3397638113731574e-28
266,10,__pr_graph_lp_explicit_zero_free_source__: 1040:room-autoplace: planet: nauvis --> entity: ore-aluminium,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: ore-aluminium,False,False,-6.2011000901832784e-28,5.2697443687524873e-28
267,256,__pr_graph_lp_or_to_or_and__: 569:item-craft: burner-mining-drill --> item: burner-mining-drill,,,True,item-craft: burner-mining-drill --> item: burner-mining-drill,False,False,-6.1086115184181555e-28,5.1911468419999701e-28
268,132,__pr_graph_lp_or_cost_row__: entity: small-worm-turret,,,True,node-cost:entity: small-worm-turret,False,False,6.1009578034840892e-28,5.1846426539386161e-28
269,299,__pr_graph_lp_or_to_or_and__: 792:item: kerogen --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: kerogen --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-6.001114306422266e-28,5.0997948529442371e-28
270,319,__pr_graph_lp_or_to_or_and__: 871:entity-build: burner-mining-drill --> entity: burner-mining-drill:noncoproduct-route,,,True,entity-build: burner-mining-drill --> entity: burner-mining-drill,False,False,-5.9359025865586697e-28,5.0443774127271582e-28
271,283,__pr_graph_lp_or_to_or_and__: 776:item: wood --> energy-source-burner: chemical__biomass__jerry_2_1,,,True,item: wood --> energy-source-burner: chemical__biomass__jerry_2_1,False,False,5.855749854896293e-28,4.9762629813883388e-28
272,41,__pr_graph_lp_explicit_zero_free_source__: 1148:room-autoplace: planet: nauvis --> entity: huge-rock,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: huge-rock,False,False,5.7741821298594349e-28,4.9069460773819995e-28
273,59,__pr_graph_lp_explicit_zero_free_source__: 1294:room-autoplace: planet: nauvis --> entity: dry-tree,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: dry-tree,False,False,-5.7287209225272252e-28,4.8683127804102486e-28
274,394,entity-mine: lab,entity-mine,lab,False,,True,False,-5.7198982525295265e-28,4.8608152050024055e-28
275,255,__pr_graph_lp_or_to_or_and__: 566:item-craft: stone-furnace --> item: stone-furnace,,,True,item-craft: stone-furnace --> item: stone-furnace,False,False,5.6853875467520447e-28,4.8314877316851374e-28
276,242,__pr_graph_lp_or_to_or_and__: 538:item: raw-coal --> fuel-category: chemical__1,,,True,item: raw-coal --> fuel-category: chemical__1,False,False,5.57468132032693e-28,4.7374086965453665e-28
277,165,__pr_graph_lp_or_cost_row__: item: automation-science-pack,,,True,node-cost:item: automation-science-pack,False,False,5.542502878433546e-28,4.7100631996985526e-28
278,307,__pr_graph_lp_or_to_or_and__: 850:entity-operate: character --> recipe-category: crafting__0__0:noncoproduct-route,,,True,entity-operate: character --> recipe-category: crafting__0__0,False,False,5.5324648626276316e-28,4.70153281371907e-28
279,274,__pr_graph_lp_or_to_or_and__: 645:item-craft: flora-collector-mk01 --> item: flora-collector-mk01,,,True,item-craft: flora-collector-mk01 --> item: flora-collector-mk01,False,False,5.4990802352794364e-28,4.673162290842079e-28
280,114,__pr_graph_lp_or_cost_row__: entity: ore-nexelit,,,True,node-cost:entity: ore-nexelit,False,False,-5.4899174406306054e-28,4.6653756747900099e-28
281,292,__pr_graph_lp_or_to_or_and__: 785:item: log --> energy-source-burner: biomass_2_1,,,True,item: log --> energy-source-burner: biomass_2_1,False,False,-5.3355707264307537e-28,4.5342106046957966e-28
282,407,entity-mine: tree-01,entity-mine,tree-01,False,,True,False,5.3282494606156115e-28,4.5279889345501137e-28
283,265,__pr_graph_lp_or_to_or_and__: 596:item-craft: automation-science-pack --> item: automation-science-pack,,,True,item-craft: automation-science-pack --> item: automation-science-pack,False,False,5.2844061676112565e-28,4.4907305540922622e-28
284,267,__pr_graph_lp_or_to_or_and__: 601:item-craft: underground-belt --> item: underground-belt,,,True,item-craft: underground-belt --> item: underground-belt,False,False,5.2408186961028996e-28,4.4536895727842937e-28
285,86,__pr_graph_lp_or_cost_row__: entity: character,,,True,node-cost:entity: character,False,False,-5.2067347951262524e-28,4.4247248015945587e-28
286,402,entity-mine: soil-extractor-mk01,entity-mine,soil-extractor-mk01,False,,True,False,-5.0873340606075393e-28,4.3232571040563458e-28
287,151,__pr_graph_lp_or_cost_row__: entity: tree-08,,,True,node-cost:entity: tree-08,False,False,5.0481696486114869e-28,4.2899748740374465e-28
288,129,__pr_graph_lp_or_cost_row__: entity: salt-rock,,,True,node-cost:entity: salt-rock,False,False,5.0476699668380028e-28,4.2895502404766764e-28
289,363,entity-build: boiler,entity-build,boiler,False,,False,False,-5.0203061412926946e-28,4.2662962430443193e-28
290,224,__pr_graph_lp_or_to_or_and__: 296:item: wooden-chest --> entity-build-item: wooden-chest,,,True,item: wooden-chest --> entity-build-item: wooden-chest,False,False,4.9819927356315548e-28,4.2337372050036102e-28
291,300,__pr_graph_lp_or_to_or_and__: 793:item: wood --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: wood --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-4.9593459617183621e-28,4.2144917957110903e-28
292,14,__pr_graph_lp_explicit_zero_free_source__: 1052:room-autoplace: planet: nauvis --> entity: ore-tin,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: ore-tin,False,False,4.9487554084622969e-28,4.2054918589947852e-28
293,54,__pr_graph_lp_explicit_zero_free_source__: 1269:room-autoplace: planet: nauvis --> entity: tree-08-brown,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-08-brown,False,False,-4.9222445226551852e-28,4.1829626965621664e-28
294,195,__pr_graph_lp_or_cost_row__: item: soil,,,True,node-cost:item: soil,False,False,-4.8985397368685465e-28,4.1628181803319931e-28
295,301,__pr_graph_lp_or_to_or_and__: 794:item: log --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: log --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-4.8934145557762855e-28,4.1584627605182516e-28
296,34,__pr_graph_lp_explicit_zero_free_source__: 1112:room-autoplace: planet: nauvis --> entity: sulfur-patch,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: sulfur-patch,False,False,-4.8474760610477989e-28,4.1194238609062878e-28
297,202,__pr_graph_lp_or_cost_row__: item: underground-belt,,,True,node-cost:item: underground-belt,False,False,-4.7930191797573128e-28,4.0731459683796596e-28
298,245,__pr_graph_lp_or_to_or_and__: 541:item: log --> fuel-category: biomass__0,,,True,item: log --> fuel-category: biomass__0,False,False,-4.7463108732754814e-28,4.0334528765932119e-28
299,87,__pr_graph_lp_or_cost_row__: entity: chromium-rock,,,True,node-cost:entity: chromium-rock,False,False,-4.7416767332461917e-28,4.0295147473954555e-28
300,26,__pr_graph_lp_explicit_zero_free_source__: 1088:room-autoplace: planet: nauvis --> entity: tin-rock,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tin-rock,False,False,-4.6952450897298797e-28,3.9900567660060959e-28
301,18,__pr_graph_lp_explicit_zero_free_source__: 1064:room-autoplace: planet: nauvis --> entity: chromium-rock,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: chromium-rock,False,False,4.5163311116540093e-28,3.838014238914978e-28
302,410,entity-mine: tree-03,entity-mine,tree-03,False,,True,False,4.5105286722638249e-28,3.8330832795921543e-28
303,312,__pr_graph_lp_or_to_or_and__: 857:entity-build: boiler --> entity: boiler:noncoproduct-route,,,True,entity-build: boiler --> entity: boiler,False,False,-4.5071407960096996e-28,3.830204235301212e-28
304,48,__pr_graph_lp_explicit_zero_free_source__: 1239:room-autoplace: planet: nauvis --> entity: tree-04,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: tree-04,False,False,-4.4814077218080083e-28,3.8083360633812444e-28
305,298,__pr_graph_lp_or_to_or_and__: 791:item: raw-coal --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,,,True,item: raw-coal --> energy-source-burner: chemical__jerry__biomass__nuke_2_1,False,False,-4.4738555772625356e-28,3.8019181906470964e-28
306,119,__pr_graph_lp_or_cost_row__: entity: ore-zinc,,,True,node-cost:entity: ore-zinc,False,False,4.4547561050151793e-28,3.7856873066333093e-28
307,210,__pr_graph_lp_or_to_or_and__: 274:item: moss --> entity-operate-py-module: moss-farm-mk03,,,True,item: moss --> entity-operate-py-module: moss-farm-mk03,False,False,-4.3859260342296848e-28,3.7271949629124108e-28
308,276,__pr_graph_lp_or_to_or_and__: 665:item-craft: planter-box --> item: planter-box,,,True,item-craft: planter-box --> item: planter-box,False,False,-4.3322009082221304e-28,3.6815389218678517e-28
309,295,__pr_graph_lp_or_to_or_and__: 788:item: wood --> energy-source-burner: jerry__chemical__biomass_2_1,,,True,item: wood --> energy-source-burner: jerry__chemical__biomass_2_1,False,False,-4.2762793826204618e-28,3.6340163629112631e-28
310,385,entity-mine: dead-dry-hairy-tree,entity-mine,dead-dry-hairy-tree,False,,True,False,4.2552088659826904e-28,3.6161104696368778e-28
311,2,__pr_graph_lp_explicit_zero_free_source__: 1014:room-autoplace: planet: nauvis --> entity: uranium-ore,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: uranium-ore,False,False,4.1726335841128256e-28,3.5459373357891049e-28
312,65,__pr_graph_lp_explicit_zero_free_source__: 1322:room-autoplace: planet: nauvis --> entity: medium-worm-turret,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: medium-worm-turret,False,False,4.1681228437849217e-28,3.5421040726428597e-28
313,252,__pr_graph_lp_or_to_or_and__: 559:item-craft: iron-stick --> item: iron-stick,,,True,item-craft: iron-stick --> item: iron-stick,False,False,4.0847631972615739e-28,3.471264379449869e-28
314,388,entity-mine: dry-hairy-tree,entity-mine,dry-hairy-tree,False,,True,False,4.0407573284613913e-28,3.4338678407826518e-28
315,358,__pr_graph_lp_or_to_or_and__: 930:logic-and: smart-farm-yotoi-tree-recipe-yotoi-super-1 --> logic-or: smart-farm-yotoi-tree-recipe:noncoproduct-route,,,True,logic-and: smart-farm-yotoi-tree-recipe-yotoi-super-1 --> logic-or: smart-farm-yotoi-tree-recipe,False,False,-4.0339313139982822e-28,3.4280670391902156e-28
316,382,entity-mine: burner-inserter,entity-mine,burner-inserter,False,,True,False,-3.9716607027201444e-28,3.3751489765320715e-28
317,8,__pr_graph_lp_explicit_zero_free_source__: 1032:room-autoplace: planet: nauvis --> entity: ore-quartz,,,True,explicit-zero:room-autoplace: planet: nauvis --> entity: ore-quartz,False,False,-3.9184568228622589e-28,3.3299358946273428e-28
